,E3A10_VenB145-014,E3A11_VenB145-014,E3A12_VenB145-014,E3B1_VenB145-014,E3B2_VenB145-014,E3B3_VenB145-014,E3B4_VenB145-014,E3B5_VenB145-014,E3B6_VenB145-014,E3B7_VenB145-014,E3B8_VenB145-014,E3B9_VenB145-014,E3B10_VenB145-014,E3B11_VenB145-014,E3B12_VenB145-014,E3C1_VenB145-014
14.486666666666666,0.1867040991783142,0.35259127616882324,0.5894526839256287,1.1233985424041748,1.8962547183036804,2.513095736503601,2.8930380940437317,2.7955397963523865,2.641141414642334,2.653464674949646,2.785995602607727,3.2717958092689514,2.9956698417663574,2.175740897655487,1.722872257232666,1.3448596000671387
14.493333333333334,0.18775463104248047,0.3528520464897156,0.5906224250793457,1.1244416236877441,1.9000470638275146,2.518109977245331,2.899482846260071,2.7987882494926453,2.6405006647109985,2.6514753699302673,2.7824193239212036,3.2683610916137695,2.993568778038025,2.1754875779151917,1.7239674925804138,1.3515874743461609
14.5,0.18850713968276978,0.35324692726135254,0.591672956943512,1.1256858706474304,1.9037425518035889,2.523452043533325,2.9055774211883545,2.8018802404403687,2.6394203305244446,2.6488900184631348,2.77768075466156,3.2642558217048645,2.990931272506714,2.1746456623077393,1.72434002161026,1.3580694794654846
14.506666666666666,0.18915534019470215,0.35355985164642334,0.5922168493270874,1.1269450187683105,1.9069686532020569,2.529047429561615,2.911493182182312,2.8048381209373474,2.6385709643363953,2.6458948850631714,2.7720853686332703,3.25920432806015,2.9880180954933167,2.172999083995819,1.7243921756744385,1.363813877105713
14.513333333333334,0.18966197967529297,0.35356730222702026,0.5925148725509644,1.1280253529548645,1.9095689058303833,2.5347545742988586,2.9176101088523865,2.8076544404029846,2.638190984725952,2.6426538825035095,2.766154706478119,3.253340721130371,2.9848068952560425,2.170249819755554,1.7240196466445923,1.3684332370758057
14.52,0.18980354070663452,0.353492796421051,0.5929023027420044,1.12876296043396,1.911364495754242,2.5401636958122253,2.9236748814582825,2.810075879096985,2.6379749178886414,2.6392117142677307,2.7599111199378967,3.2470673322677612,2.9808729887008667,2.166733145713806,1.7233267426490784,1.3720020651817322
14.526666666666667,0.19003450870513916,0.3540515899658203,0.5930736660957336,1.1292248964309692,1.912735402584076,2.545006573200226,2.9297471046447754,2.8123706579208374,2.6372000575065613,2.635374665260315,2.7534589171409607,3.240227699279785,2.9759109020233154,2.162232995033264,1.7229095101356506,1.3747885823249817
14.533333333333333,0.19039958715438843,0.35475194454193115,0.5930736660957336,1.1296123266220093,1.9139796495437622,2.5491863489151,2.9360204935073853,2.814456820487976,2.6357918977737427,2.631060779094696,2.7469247579574585,3.2328665256500244,2.9698535799980164,2.156853675842285,1.7224177718162537,1.3773739337921143
14.54,0.19063055515289307,0.355452299118042,0.5927830934524536,1.1300072073936462,1.9150152802467346,2.5532469153404236,2.9423683881759644,2.816110849380493,2.634197473526001,2.6263967156410217,2.7401894330978394,3.22510302066803,2.962745726108551,2.150990068912506,1.7212927341461182,1.3798847794532776
14.546666666666667,0.19044429063796997,0.35594403743743896,0.5923807621002197,1.1303424835205078,1.91575288772583,2.5572478771209717,2.9485896229743958,2.817399799823761,2.632342278957367,2.6214048266410828,2.7331262826919556,3.217354416847229,2.9548704624176025,2.145327627658844,1.7193853855133057,1.3825148344039917
14.553333333333333,0.19010156393051147,0.35665184259414673,0.5917102098464966,1.1306777596473694,1.9163265824317932,2.5612637400627136,2.9542967677116394,2.8181448578834534,2.6302486658096313,2.615518867969513,2.725742757320404,3.209337592124939,2.946525812149048,2.1400153636932373,1.71709805727005,1.3849884271621704
14.56,0.18990784883499146,0.35734474658966064,0.5910098552703857,1.1308938264846802,1.917511224746704,2.565257251262665,2.959012985229492,2.8185322880744934,2.6281923055648804,2.6088878512382507,2.7176886796951294,3.2002776861190796,2.9375627636909485,2.1345168352127075,1.7145872116088867,1.3873204588890076
14.566666666666666,0.18997490406036377,0.3574788570404053,0.5905330181121826,1.1306703090667725,1.9190981984138489,2.5691986083984375,2.962850034236908,2.818487584590912,2.6263073086738586,2.601809799671173,2.708926796913147,3.190077841281891,2.9283761978149414,2.129010856151581,1.711420714855194,1.3891607522964478
14.573333333333334,0.19018352031707764,0.3572404384613037,0.5901604890823364,1.1297240853309631,1.9202902913093567,2.5730282068252563,2.9660984873771667,2.8183460235595703,2.624429762363434,2.5949254631996155,2.6995018124580383,3.179095685482025,2.9192864894866943,2.1233856678009033,1.707613468170166,1.3904273509979248
14.58,0.1901760697364807,0.3568679094314575,0.5897879600524902,1.12827867269516,1.9209831953048706,2.5762319564819336,2.9692649841308594,2.8184503316879272,2.622447907924652,2.58820503950119,2.6896148920059204,3.1675323843955994,2.910241484642029,2.1176710724830627,1.7036274075508118,1.3915449380874634
14.586666666666666,0.19038468599319458,0.356525182723999,0.5895271897315979,1.1269301176071167,1.921631395816803,2.5790929794311523,2.9724612832069397,2.818875014781952,2.6200562715530396,2.5815442204475403,2.6797354221343994,3.1552687287330627,2.9005631804466248,2.111367881298065,1.6996487975120544,1.3923943042755127
14.593333333333334,0.19041448831558228,0.3559589385986328,0.5894452333450317,1.1257529258728027,1.9219666719436646,2.5815293192863464,2.9757991433143616,2.8193965554237366,2.6169270277023315,2.575322985649109,2.669878304004669,3.1420961022377014,2.8900057077407837,2.104349434375763,1.6953572630882263,1.3929009437561035
14.6,0.1902058720588684,0.35516172647476196,0.5890801548957825,1.1247619986534119,1.9213557243347168,2.5834888219833374,2.979658544063568,2.8195902705192566,2.613149583339691,2.569429576396942,2.660296857357025,3.1282007694244385,2.8789862990379333,2.0969584584236145,1.6908347606658936,1.3926699757575989
14.606666666666667,0.18962472677230835,0.3544241189956665,0.5882382392883301,1.1239871382713318,1.9203796982765198,2.5850459933280945,2.9834210872650146,2.819545567035675,2.608686685562134,2.5634095072746277,2.6505067944526672,3.113687038421631,2.8677955269813538,2.0891353487968445,1.6861110925674438,1.391977071762085
14.613333333333333,0.18890202045440674,0.3537088632583618,0.5870312452316284,1.1232495307922363,1.9198134541511536,2.5863125920295715,2.9866844415664673,2.8196126222610474,2.6039183139801025,2.5568827986717224,2.64044851064682,3.098905086517334,2.8563514351844788,2.0810365676879883,1.681208610534668,1.390904188156128
14.62,0.18831342458724976,0.353008508682251,0.5857944488525391,1.1221617460250854,1.9197165966033936,2.587743103504181,2.9891952872276306,2.819761633872986,2.598896622657776,2.550087869167328,2.630069851875305,3.0842795968055725,2.8445199131965637,2.072341740131378,1.675918698310852,1.3893172144889832
14.626666666666667,0.1873224973678589,0.3524869680404663,0.5847513675689697,1.120448112487793,1.919291913509369,2.5891736149787903,2.991385757923126,2.8195083141326904,2.5942251086235046,2.5432854890823364,2.6191025972366333,3.069475293159485,2.8322264552116394,2.063088119029999,1.670241355895996,1.3874992728233337
14.633333333333333,0.18656253814697266,0.3521069884300232,0.5837306380271912,1.1182650923728943,1.9191503524780273,2.590961754322052,2.9932931065559387,2.8186365962028503,2.589963376522064,2.5363489985466003,2.6075243949890137,3.0545219779014587,2.8193220496177673,2.053573727607727,1.6644448041915894,1.3856589794158936
14.64,0.18617510795593262,0.3516674041748047,0.5825906991958618,1.1161938309669495,1.9197463989257812,2.5931820273399353,2.995125949382782,2.8172582387924194,2.5856122374534607,2.5290772318840027,2.5953352451324463,3.0395761132240295,2.8062835335731506,2.0439401268959045,1.658320426940918,1.3836324214935303
14.646666666666667,0.18599629402160645,0.35085529088974,0.5813613533973694,1.1143535375595093,1.920640468597412,2.5954321026802063,2.997159957885742,2.815455198287964,2.580992877483368,2.521708607673645,2.5830045342445374,3.0251890420913696,2.792946994304657,2.0341500639915466,1.6522333025932312,1.3811588287353516
14.653333333333334,0.1855120062828064,0.3498867154121399,0.5799904465675354,1.1131465435028076,1.9212663173675537,2.5974586606025696,2.999246120452881,2.8133168816566467,2.5762468576431274,2.5141164660453796,2.5704726576805115,3.010965883731842,2.7792826294898987,2.0241960883140564,1.646295189857483,1.3783201575279236
14.66,0.18461793661117554,0.3488585352897644,0.578567385673523,1.1125355958938599,1.9214823842048645,2.5992095470428467,3.0011534690856934,2.8106272220611572,2.571798861026764,2.5059953331947327,2.5579407811164856,2.996399998664856,2.7652308344841003,2.0144060254096985,1.6405507922172546,1.3753995299339294
14.666666666666666,0.18399953842163086,0.34793466329574585,0.5768090486526489,1.1122077703475952,1.9214525818824768,2.6008859276771545,3.002658486366272,2.8074756264686584,2.5669559836387634,2.4973005056381226,2.5456100702285767,2.9817745089530945,2.7513206005096436,2.0051002502441406,1.6348287463188171,1.3722702860832214
14.673333333333334,0.18364191055297852,0.34731626510620117,0.574946403503418,1.1117160320281982,1.9207298755645752,2.602212131023407,3.003917634487152,2.8041526675224304,2.561599016189575,2.488471567630768,2.533629536628723,2.967357635498047,2.7379468083381653,1.9957944750785828,1.628965139389038,1.3687312602996826
14.68,0.18353015184402466,0.3470107913017273,0.5730986595153809,1.1103302240371704,1.9193142652511597,2.6030689477920532,3.0048564076423645,2.8014183044433594,2.5562644004821777,2.479963004589081,2.5218799710273743,2.95305997133255,2.7247294783592224,1.9858106970787048,1.6232207417488098,1.3650953769683838
14.686666666666667,0.18336623907089233,0.34662336111068726,0.5712509155273438,1.108214259147644,1.9175931811332703,2.604283392429352,3.0056461691856384,2.799220383167267,2.5518909096717834,2.4717971682548523,2.510190010070801,2.9379725456237793,2.711676061153412,1.97533518075943,1.6172900795936584,1.361459493637085
14.693333333333333,0.18291175365447998,0.34559518098831177,0.5697235465049744,1.105666160583496,1.9158795475959778,2.6061683893203735,3.0065178871154785,2.796865999698639,2.5482550263404846,2.464093267917633,2.4986788630485535,2.922050654888153,2.6986971497535706,1.9648000597953796,1.6114264726638794,1.3576745986938477
14.7,0.18237531185150146,0.34400075674057007,0.5682408809661865,1.1030063033103943,1.91430002450943,2.608068287372589,3.007926046848297,2.794332802295685,2.5442764163017273,2.456881105899811,2.4874061346054077,2.9056891798973083,2.685829997062683,1.9543394446372986,1.6054585576057434,1.3537108898162842
14.706666666666667,0.18180161714553833,0.3420338034629822,0.5666166543960571,1.100204885005951,1.9134283065795898,2.6092752814292908,3.009580075740814,2.792276442050934,2.53971666097641,2.4499595165252686,2.4761855602264404,2.889484167098999,2.6727020740509033,1.9437596201896667,1.599438488483429,1.3494044542312622
14.713333333333333,0.18096715211868286,0.34002959728240967,0.5646944046020508,1.097559928894043,1.9134804606437683,2.6101768016815186,3.011263906955719,2.7906671166419983,2.5350823998451233,2.442888915538788,2.4646297097206116,2.8731152415275574,2.6592984795570374,1.9334927201271057,1.5931427478790283,1.3447925448417664
14.72,0.17955154180526733,0.3382265567779541,0.5625337362289429,1.0956451296806335,1.9139200448989868,2.611204981803894,3.0123740434646606,2.788752317428589,2.5305449962615967,2.43542343378067,2.4527758359909058,2.856425940990448,2.645730972290039,1.924082636833191,1.586318016052246,1.339927315711975
14.726666666666667,0.17761439085006714,0.3367215394973755,0.5602240562438965,1.094236969947815,1.9140169024467468,2.611987292766571,3.0130892992019653,2.78637558221817,2.5258883833885193,2.42750346660614,2.4409517645835876,2.839811146259308,2.6322156190872192,1.9149407744407654,1.5794336795806885,1.3353228569030762
14.733333333333333,0.17599761486053467,0.3351867198944092,0.55733323097229,1.0925233364105225,1.9137561321258545,2.6121437549591064,3.013797104358673,2.784237265586853,2.5208890438079834,2.4191588163375854,2.429373562335968,2.8237178921699524,2.6187822222709656,1.9054636359214783,1.5724897384643555,1.331046223640442
14.74,0.174693763256073,0.33376365900039673,0.5543678998947144,1.090317964553833,1.9132792949676514,2.612069249153137,3.0144527554512024,2.782493829727173,2.5159642100334167,2.4106651544570923,2.417914569377899,2.8079673647880554,2.604857087135315,1.8955022096633911,1.5657991170883179,1.3266652822494507
14.746666666666666,0.1736283302307129,0.3324076533317566,0.5517750978469849,1.087874174118042,1.912340521812439,2.612374722957611,3.0151233077049255,2.7806535363197327,2.5112852454185486,2.40248441696167,2.4064481258392334,2.7919262647628784,2.5904998183250427,1.8854141235351562,1.5591084957122803,1.3221576809883118
14.753333333333334,0.17286092042922974,0.33111870288848877,0.5498304963111877,1.085333526134491,1.9107386469841003,2.612985670566559,3.0157938599586487,2.7788132429122925,2.5069043040275574,2.394728362560272,2.3953840136528015,2.776019275188446,2.576015889644623,1.8753409385681152,1.5524104237556458,1.317918300628662
14.76,0.17255544662475586,0.3294423222541809,0.5483925342559814,1.0824054479599,1.9090473651885986,2.6141181588172913,3.016933798789978,2.776816487312317,2.502739429473877,2.3875609040260315,2.384878695011139,2.7606412768363953,2.562202513217926,1.8652454018592834,1.5458464622497559,1.313909888267517
14.766666666666667,0.17290562391281128,0.3276839852333069,0.5471110343933105,1.079164445400238,1.9075796008110046,2.6154667139053345,3.018312156200409,2.774849534034729,2.4983584880828857,2.381063997745514,2.3745298385620117,2.7460530400276184,2.5490447878837585,1.8555372953414917,1.5392005443572998,1.3098418712615967
14.773333333333333,0.17323344945907593,0.32636523246765137,0.545792281627655,1.0761171579360962,1.9062235951423645,2.61707603931427,3.019489347934723,2.772703766822815,2.4939030408859253,2.375364303588867,2.3641809821128845,2.731792628765106,2.536267042160034,1.8463954329490662,1.5326812863349915,1.3055279850959778
14.78,0.173225998878479,0.32504647970199585,0.5442202091217041,1.0734125971794128,1.904599368572235,2.6187077164649963,3.0204281210899353,2.7706101536750793,2.489842474460602,2.370387315750122,2.353876829147339,2.7175024151802063,2.5239884853363037,1.8376410007476807,1.5261098742485046,1.301296055316925
14.786666666666667,0.17268210649490356,0.32333284616470337,0.5422607064247131,1.0710209608078003,1.902855932712555,2.620480954647064,3.0212923884391785,2.768374979496002,2.4866387248039246,2.3656338453292847,2.3441538214683533,2.7034059166908264,2.512328326702118,1.8288791179656982,1.519516110420227,1.2974515557289124
14.793333333333333,0.17161667346954346,0.321216881275177,0.5399584770202637,1.0686889290809631,1.9015297293663025,2.622641623020172,3.021910786628723,2.7659758925437927,2.4838075041770935,2.3610293865203857,2.3346468806266785,2.6897042989730835,2.501152455806732,1.819796860218048,1.5127956867218018,1.293376088142395
14.8,0.17013400793075562,0.31922757625579834,0.5374699831008911,1.0664165019989014,1.900702714920044,2.6244893670082092,3.022037446498871,2.763897180557251,2.480916678905487,2.356015145778656,2.3252442479133606,2.6767924427986145,2.4895817041397095,1.8105730414390564,1.506023108959198,1.2891143560409546
14.806666666666667,0.16814470291137695,0.31729042530059814,0.5351081490516663,1.064211130142212,1.9004791975021362,2.62625515460968,3.021523356437683,2.7621984481811523,2.4781078100204468,2.350442111492157,2.316109836101532,2.6644468307495117,2.4774745106697083,1.8016472458839417,1.4993026852607727,1.2844577431678772
14.813333333333333,0.16599148511886597,0.3153607249259949,0.5329996347427368,1.0620877146720886,1.9005537033081055,2.627849578857422,3.020748496055603,2.7608051896095276,2.475455403327942,2.3443102836608887,2.3074671626091003,2.6523545384407043,2.4654269218444824,1.7928630113601685,1.4925748109817505,1.2800619006156921
14.82,0.16395747661590576,0.31397491693496704,0.5309954285621643,1.059994101524353,1.9010379910469055,2.6297420263290405,3.019973635673523,2.7597248554229736,2.4726837873458862,2.3380517959594727,2.299070358276367,2.6405304670333862,2.4541541934013367,1.7841458320617676,1.4860033988952637,1.275859773159027
14.826666666666666,0.16205757856369019,0.3134235739707947,0.5292519927024841,1.0579004883766174,1.9016191363334656,2.631537616252899,3.019578754901886,2.7592629194259644,2.4696141481399536,2.3322179913520813,2.290502190589905,2.6289597153663635,2.4437159299850464,1.775495707988739,1.479916274547577,1.2713968753814697
14.833333333333334,0.16047805547714233,0.3127753734588623,0.5277693271636963,1.055896282196045,1.9022300839424133,2.632811665534973,3.0197203159332275,2.7591660618782043,2.4665221571922302,2.326667308807373,2.281956374645233,2.6177018880844116,2.4337396025657654,1.7673671245574951,1.4742165803909302,1.266971230506897
14.84,0.15948712825775146,0.31153857707977295,0.5264133214950562,1.0538846254348755,1.9024759531021118,2.6340261101722717,3.0204057693481445,2.759024500846863,2.4639740586280823,2.321571111679077,2.2738203406333923,2.6061981916427612,2.4245381355285645,1.7596185207366943,1.4688149094581604,1.2629404664039612
14.846666666666666,0.15936791896820068,0.30982494354248047,0.5249679088592529,1.0520964860916138,1.9024908542633057,2.6353150606155396,3.02182137966156,2.758920192718506,2.4622753262519836,2.316795289516449,2.2664666175842285,2.594307065010071,2.4157091975212097,1.751527190208435,1.4634132385253906,1.2595206499099731
14.853333333333333,0.1596510410308838,0.30823051929473877,0.523597002029419,1.050509512424469,1.9023865461349487,2.6367902755737305,3.023967146873474,2.7585402131080627,2.461180090904236,2.3125559091567993,2.2598206996917725,2.582661807537079,2.4070441722869873,1.743316650390625,1.45789235830307,1.2559592723846436
14.86,0.15992671251296997,0.3066211938858032,0.522315502166748,1.0492131114006042,1.9024759531021118,2.6380643248558044,3.0266642570495605,2.7578547596931458,2.4602487683296204,2.308793365955353,2.2536516189575195,2.5719329714775085,2.3981034755706787,1.7353743314743042,1.4520809054374695,1.2518540024757385
14.866666666666667,0.16012787818908691,0.304490327835083,0.5209296941757202,1.0482147336006165,1.902945339679718,2.6398003101348877,3.0293911695480347,2.756938338279724,2.459101378917694,2.305261790752411,2.2475644946098328,2.5622770190238953,2.3892223834991455,1.7283260822296143,1.4459341764450073,1.2477412819862366
14.873333333333333,0.16017258167266846,0.30224770307540894,0.5192980170249939,1.0473951697349548,1.9033923745155334,2.642400562763214,3.032103180885315,2.756349742412567,2.45802104473114,2.302125096321106,2.2418946027755737,2.553127706050873,2.3806914687156677,1.7216652631759644,1.4399737119674683,1.2440308928489685
14.88,0.1597777009010315,0.3003329038619995,0.5179867148399353,1.0470077395439148,1.9038617610931396,2.6453733444213867,3.034748136997223,2.7563199400901794,2.4569109082221985,2.299584448337555,2.2368431091308594,2.5442689657211304,2.3724883794784546,1.7150789499282837,1.4345049858093262,1.240462064743042
14.886666666666667,0.15876442193984985,0.298917293548584,0.5171820521354675,1.0469108819961548,1.9041672348976135,2.648092806339264,3.03727388381958,2.7564913034439087,2.4553611874580383,2.2976770997047424,2.232261002063751,2.535909414291382,2.365104854106903,1.7088204622268677,1.429624855518341,1.236848533153534
14.893333333333333,0.1575276255607605,0.2975761890411377,0.5167052149772644,1.0468587279319763,1.9047632813453674,2.650722861289978,3.0396804213523865,2.7574002742767334,2.453617751598358,2.2957175970077515,2.2277534008026123,2.528056502342224,2.3582130670547485,1.7030462622642517,1.4250203967094421,1.2331753969192505
14.9,0.15646964311599731,0.2958625555038452,0.5165264010429382,1.0464563965797424,1.9057691097259521,2.6539787650108337,3.0420050024986267,2.7590394020080566,2.452455461025238,2.2931694984436035,2.2233277559280396,2.520747482776642,2.351798117160797,1.6975998878479004,1.4205798506736755,1.2295916676521301
14.906666666666666,0.15559792518615723,0.2944469451904297,0.5165264010429382,1.045718789100647,1.9073262810707092,2.657465636730194,3.0444487929344177,2.7611330151557922,2.4523958563804626,2.290070056915283,2.219259738922119,2.513684332370758,2.3453161120414734,1.6919821500778198,1.416422426700592,1.2258440256118774
14.913333333333334,0.15478581190109253,0.29352307319641113,0.5163475871086121,1.0449141263961792,1.9096583127975464,2.6608407497406006,3.047160804271698,2.7627795934677124,2.452746033668518,2.287045121192932,2.2156238555908203,2.506755292415619,2.338811755180359,1.6860440373420715,1.4123618602752686,1.2217536568641663
14.92,0.1539960503578186,0.2928599715232849,0.5154013633728027,1.0444745421409607,1.9126608967781067,2.664424479007721,3.050185739994049,2.763994038105011,2.4528056383132935,2.284437417984009,2.21213698387146,2.500288188457489,2.3321956396102905,1.6800612211227417,1.4080703258514404,1.217380166053772
14.926666666666666,0.15353411436080933,0.2923905849456787,0.5141869187355042,1.0445937514305115,1.9161030650138855,2.6687979698181152,3.0530542135238647,2.7653202414512634,2.4528801441192627,2.2824257612228394,2.208895981311798,2.494439482688904,2.325601875782013,1.6740933060646057,1.40322744846344,1.2126937508583069
14.933333333333334,0.15379488468170166,0.2921298146247864,0.5135610699653625,1.0453537106513977,1.9195526838302612,2.673983573913574,3.055483102798462,2.7668550610542297,2.453431487083435,2.2810399532318115,2.2058337926864624,2.4892762303352356,2.319216728210449,1.6682296991348267,1.3984814286231995,1.2079253792762756
14.94,0.1545548439025879,0.2923533320426941,0.5135759711265564,1.0466128587722778,1.9229650497436523,2.6793181896209717,3.0579864978790283,2.768479287624359,2.454414963722229,2.2801533341407776,2.2030621767044067,2.484239637851715,2.3130476474761963,1.6629844903945923,1.394316554069519,1.203380525112152
14.946666666666667,0.1552775502204895,0.2926290035247803,0.514000654220581,1.048162579536438,1.9264519214630127,2.6846006512641907,3.0611231923103333,2.770252525806427,2.455376088619232,2.2797882556915283,2.2001713514328003,2.479143440723419,2.307213842868805,1.6582980751991272,1.3904348015785217,1.1995583772659302
14.953333333333333,0.15569478273391724,0.2928301692008972,0.5148798227310181,1.0499358177185059,1.9298568367958069,2.689741551876068,3.064975142478943,2.772487699985504,2.4563968181610107,2.2795498371124268,2.1968111395835876,2.4743229150772095,2.302102744579315,1.6540363430976868,1.3867169618606567,1.196257770061493
14.96,0.15607476234436035,0.2931058406829834,0.5166754126548767,1.0518282651901245,1.933172345161438,2.6947781443595886,3.0692443251609802,2.7753710746765137,2.457916736602783,2.2791028022766113,2.1932944655418396,2.469860017299652,2.2978633642196655,1.649610698223114,1.3828501105308533,1.1933371424674988
14.966666666666667,0.1563429832458496,0.2933219075202942,0.5190372467041016,1.053735613822937,1.9368678331375122,2.7001574635505676,3.07396799325943,2.778582274913788,2.459816634654999,2.278275787830353,2.1901801228523254,2.4657845497131348,2.2943466901779175,1.6453266143798828,1.3793036341667175,1.1907964944839478
14.973333333333333,0.15623867511749268,0.293634831905365,0.5214810371398926,1.0560378432273865,1.9415020942687988,2.7059614658355713,3.0794143676757812,2.7818456292152405,2.4617835879325867,2.2776424884796143,2.1880120038986206,2.461850643157959,2.2912248969078064,1.6412734985351562,1.3754144310951233,1.188628375530243
14.98,0.15589594841003418,0.29427558183670044,0.5238652229309082,1.059025526046753,1.9468963146209717,2.712130546569824,3.0852332711219788,2.785108983516693,2.4635791778564453,2.2776350378990173,2.1866336464881897,2.458229660987854,2.288617193698883,1.6372352838516235,1.3709813356399536,1.186653971672058
14.986666666666666,0.15569478273391724,0.2954453229904175,0.5262568593025208,1.0629743337631226,1.9526556134223938,2.7183592319488525,3.091089427471161,2.7886852622032166,2.4655237793922424,2.2780075669288635,2.1860450506210327,2.455286681652069,2.2864043712615967,1.6331449151039124,1.366451382637024,1.1841580271720886
14.993333333333334,0.15565752983093262,0.29696524143218994,0.528872013092041,1.067623496055603,1.9585639238357544,2.724789083003998,3.09695303440094,2.792946994304657,2.468012273311615,2.278752624988556,2.1864399313926697,2.4531185626983643,2.284422516822815,1.6291514039039612,1.3622120022773743,1.1809691786766052
15.0,0.1553371548652649,0.298425555229187,0.5313009023666382,1.0723024606704712,1.9646063446998596,2.7314946055412292,3.1029656529426575,2.797730267047882,2.471037209033966,2.2800713777542114,2.187393605709076,2.4513453245162964,2.282537519931793,1.6256347298622131,1.3587623834609985,1.1773854494094849
15.006666666666666,0.15472620725631714,0.299699604511261,0.5338490009307861,1.076623797416687,1.9704848527908325,2.7382299304008484,3.109484910964966,2.802841365337372,2.474464476108551,2.2820159792900085,2.188079059123993,2.4496838450431824,2.2807270288467407,1.622132956981659,1.3558492064476013,1.1736229062080383
15.013333333333334,0.15391409397125244,0.3007352352142334,0.5368143320083618,1.0804161429405212,1.9761472940444946,2.744898200035095,3.116004168987274,2.8080716729164124,2.4780631065368652,2.284012734889984,2.187781035900116,2.44816392660141,2.279147505760193,1.6186907887458801,1.353152096271515,1.169838011264801
15.02,0.1529902219772339,0.3016442060470581,0.5401819944381714,1.0838061571121216,1.981891691684723,2.751864492893219,3.1224414706230164,2.8131529688835144,2.4817436933517456,2.285964787006378,2.186879515647888,2.446778118610382,2.277687191963196,1.6153529286384583,1.3502314686775208,1.165829598903656
15.026666666666667,0.15213340520858765,0.30250847339630127,0.5435943603515625,1.0873526334762573,1.988045871257782,2.759575843811035,3.128737211227417,2.8178617358207703,2.4852454662323,2.288341522216797,2.186000347137451,2.445518970489502,2.2765547037124634,1.6122758388519287,1.3467296957969666,1.1619701981544495
15.033333333333333,0.1516193151473999,0.3035739064216614,0.5469396710395813,1.0916143655776978,1.994699239730835,2.767905592918396,3.1348764896392822,2.8222575783729553,2.4885013699531555,2.2910386323928833,2.1854639053344727,2.4442896246910095,2.2754892706871033,1.6093626618385315,1.3426989316940308,1.158885657787323
15.04,0.1517757773399353,0.30507892370224,0.5509853363037109,1.096867024898529,2.0019561052322388,2.7767568826675415,3.1412094831466675,2.8269290924072266,2.491682767868042,2.293795347213745,2.1853744983673096,2.4437010288238525,2.2746771574020386,1.6065016388893127,1.3385787606239319,1.1565685272216797
15.046666666666667,0.15251338481903076,0.30718743801116943,0.555679202079773,1.1030882596969604,2.010054886341095,2.7858316898345947,3.148011863231659,2.832069993019104,2.494990825653076,2.2964254021644592,2.185739576816559,2.4434924125671387,2.2743046283721924,1.6041100025177002,1.3347268104553223,1.1544376611709595
15.053333333333333,0.15337765216827393,0.31010061502456665,0.5603134632110596,1.1100098490715027,2.0187869668006897,2.7952268719673157,3.1560957431793213,2.8375238180160522,2.498410642147064,2.2991597652435303,2.1866410970687866,2.4435967206954956,2.2745132446289062,1.6021132469177246,1.3316497206687927,1.1518597602844238
15.06,0.15435367822647095,0.3131404519081116,0.5646198987960815,1.117609441280365,2.0277127623558044,2.804882824420929,3.1654536724090576,2.8432831168174744,2.502255141735077,2.301834523677826,2.1880045533180237,2.4439767003059387,2.27530300617218,1.6005411744117737,1.3290420174598694,1.1493191123008728
15.066666666666666,0.15544146299362183,0.3158971667289734,0.5691796541213989,1.1252760887145996,2.0366087555885315,2.814680337905884,3.1754374504089355,2.849757671356201,2.506747841835022,2.3040771484375,2.189725637435913,2.4449825286865234,2.2763684391975403,1.5990063548088074,1.3264864683151245,1.1471062898635864
15.073333333333334,0.15667825937271118,0.31876564025878906,0.5744993686676025,1.1325031518936157,2.0455867052078247,2.8250515460968018,3.1857118010520935,2.8573721647262573,2.5118738412857056,2.306021749973297,2.191402018070221,2.446405589580536,2.277575433254242,1.5977025032043457,1.3238787651062012,1.1447891592979431
15.08,0.1578107476234436,0.32228976488113403,0.5798935890197754,1.139611005783081,2.0548179745674133,2.8359368443489075,3.196053206920624,2.8657540678977966,2.5174692273139954,2.3080185055732727,2.1925345063209534,2.447746694087982,2.278566360473633,1.596689224243164,1.3212263584136963,1.1418238282203674
15.086666666666666,0.15858560800552368,0.32620877027511597,0.5849376320838928,1.147054135799408,2.0640864968299866,2.847619354724884,3.206506371498108,2.8743594884872437,2.523452043533325,2.3107007145881653,2.193152904510498,2.449214458465576,2.2790804505348206,1.5957280993461609,1.3187676668167114,1.1383071541786194
15.093333333333334,0.15945732593536377,0.32961368560791016,0.5902498960494995,1.154772937297821,2.073526382446289,2.8596818447113037,3.2168179750442505,2.883031964302063,2.529837191104889,2.3142248392105103,2.193830907344818,2.4507567286491394,2.2794976830482483,1.5943720936775208,1.3163089752197266,1.1352673172950745
15.1,0.16057491302490234,0.3328844904899597,0.5968213081359863,1.162894070148468,2.083398401737213,2.8721094131469727,3.2268166542053223,2.892211079597473,2.5365352630615234,2.318672835826874,2.195216715335846,2.452656626701355,2.280287444591522,1.5922710299491882,1.3139024376869202,1.1326521635055542
15.106666666666667,0.16197562217712402,0.3366917371749878,0.6043985486030579,1.1717453598976135,2.0940154790878296,2.885185182094574,3.2369792461395264,2.901792526245117,2.5435611605644226,2.323932945728302,2.1973997354507446,2.454310655593872,2.281859517097473,1.590035855770111,1.3115257024765015,1.130320131778717
